Recency,Frequency,Monetary,CustomerID
-2.151398375083695,1.1147046843093364,1.4439209394790062,12347.0
0.3827835941776752,0.49306832420358254,0.7421486169711471,12348.0
-0.5772685707748618,-1.046864964421121,0.7242318610468467,12349.0
1.3750240092808892,-1.046864964421121,-0.6070778321199746,12350.0
-0.13041631826941766,1.2630349685159339,1.0088791267691466,12352.0
1.082437218336585,-1.046864964421121,-1.6691016329592498,12353.0
1.172368007364967,-1.046864964421121,0.3330915472628908,12354.0
1.1158987133315823,-1.046864964421121,-0.3522763257137588,12355.0
-0.4436804936346096,0.1735032936200612,1.1011367190369588,12356.0
-0.19125570031580894,-1.046864964421121,1.7366432481764407,12357.0
-2.151398375083695,-0.2768983201087692,0.3964253222727448,12358.0
0.2030546234958319,0.49306832420358254,1.7576789389683571,12359.0
0.1267011893484174,0.1735032936200612,1.057336016335267,12360.0
1.3211217140180125,-1.046864964421121,-1.0610592032862165,12361.0
-1.867892384578408,1.510908863446225,1.5985687203646406,12362.0
0.6505762985569453,-0.2768983201087692,-0.20495007151271513,12363.0
-1.1820849912145606,0.49306832420358254,0.49033332850984374,12364.0
1.330799540572475,-0.2768983201087692,-0.08454360460744328,12365.0
-1.666741683149128,-1.046864964421121,-1.155082977825093,12367.0
0.11312383446744997,0.49306832420358254,1.2873052035366241,12370.0
0.025608287239488887,-0.2768983201087692,0.7816583333896233,12371.0
0.3542403736651499,0.1735032936200612,0.48107838418609117,12372.0
1.3772759011016957,-1.046864964421121,-0.5377074015860681,12373.0
-0.38537908826217976,-1.046864964421121,0.03338023421586054,12374.0
-0.9594183827556639,-0.2768983201087692,-0.3556014388794007,12375.0
1.386211636850153,-0.2768983201087692,0.6628590231612383,12377.0
0.7673824867918912,-1.046864964421121,1.3857605311260164,12378.0
0.445175056341916,-0.2768983201087692,0.14351090124685778,12379.0
-0.4747616908210964,0.49306832420358254,1.0760286743455465,12380.0
-1.5107170776402215,0.7409422191338733,0.7633257904555443,12381.0
1.0140793573329043,0.7409422191338733,0.7656051723244576,12383.0
-0.28160206843873536,-0.2768983201087692,-0.15799447782851694,12384.0
1.435487369911395,-0.2768983201087692,-0.4595600943537021,12386.0
-0.697428299279993,0.9434699379324127,1.092307304493458,12388.0
0.42790969009804847,-1.046864964421121,-0.20809571828489482,12390.0
-0.4747616908210964,-1.046864964421121,-0.34967834378648294,12391.0
0.3542403736651499,0.49306832420358254,0.6401078863921522,12393.0
0.2718850845891419,-0.2768983201087692,0.4651222251279687,12394.0
-0.5772685707748618,1.7134365822447646,1.1581891111278961,12395.0
-0.13041631826941766,-0.2768983201087692,0.9774937676773684,12397.0
0.040976198299957974,-1.046864964421121,0.6665660473712547,12398.0
0.705564501638259,0.49306832420358254,0.3545435913732019,12399.0
1.3590543668528285,-1.046864964421121,-1.7126307630692787,12401.0
1.403747648270996,-1.046864964421121,-0.9228479175815381,12402.0
0.09927760367238778,-1.046864964421121,-0.40964117055060717,12403.0
0.8627632666270945,-1.046864964421121,0.7024094277136355,12405.0
-0.4747616908210964,-0.2768983201087692,1.2572445611202896,12406.0
0.09927760367238778,0.7409422191338733,0.7013439036872363,12407.0
-0.19125570031580894,0.7409422191338733,1.1228484461623294,12408.0
0.41911445707406475,0.1735032936200612,2.2009375770705115,12409.0
1.372764841544953,-0.2768983201087692,-0.022056230716833734,12410.0
0.3827835941776752,0.1735032936200612,0.4358430792949163,12412.0
0.3039156530090395,0.1735032936200612,0.04959778161808921,12413.0
1.125632677578944,0.1735032936200612,-0.18996038527988285,12414.0
-0.41392230877470515,2.3350729423505183,4.0376645133736995,12415.0
-1.867892384578408,1.3938715516612432,1.3103699404202622,12417.0
0.6693903073076132,-1.046864964421121,-0.0512203450256554,12418.0
0.2718850845891419,-1.046864964421121,-0.13753053343191202,12420.0
-0.697428299279993,0.49306832420358254,0.09978886344913253,12421.0
0.5553910750944296,0.1735032936200612,0.09632176314819071,12422.0
-2.6360550670182628,1.2630349685159339,0.7693898103408445,12423.0
0.9255552101377914,-0.2768983201087692,0.7257870025288675,12424.0
0.41020717985370486,-1.046864964421121,0.06956128255056418,12425.0
1.050888477297179,-1.046864964421121,-0.16148399820865353,12426.0
-0.4747616908210964,0.1735032936200612,0.11822553395193099,12427.0
-0.35795550258615016,1.3938715516612432,1.9357763370232381,12428.0
-1.0997297021385526,0.49306832420358254,1.3323388441340163,12429.0
-0.006179541443206692,-1.046864964421121,-0.8201716624760266,12430.0
-0.13041631826941766,1.9613104771750551,1.7720123769180733,12431.0
-0.006179541443206692,0.7409422191338733,1.5725271515250823,12432.0
-2.6360550670182628,1.1147046843093364,2.3525527363815955,12433.0
0.47029914140563667,-0.2768983201087692,0.0988936349359081,12434.0
0.42790969009804847,-0.2768983201087692,1.9229106631148132,12435.0
0.5839342956069556,-1.046864964421121,-0.27000197057680064,12436.0
-2.151398375083695,2.1638381959735944,1.5552295078319582,12437.0
-0.7907950254730315,-0.2768983201087692,1.127915357411799,12438.0
1.4930436557705435,-1.046864964421121,-1.133293006600001,12441.0
-1.867892384578408,-1.046864964421121,-1.1402109473765043,12442.0
-0.5072890349677437,0.7409422191338733,1.563940172757756,12444.0
-0.4747616908210964,-1.046864964421121,-1.3443926483811186,12445.0
0.2030546234958319,-1.046864964421121,0.27364171377539986,12446.0
1.2047583451810127,-1.046864964421121,-0.32297146134047805,12447.0
0.009895001113470848,-1.046864964421121,-0.36984432890922214,12448.0
-0.4747616908210964,0.49306832420358254,1.397418058366925,12449.0
0.8948638717882724,-0.2768983201087692,-1.0280334309880799,12450.0
-0.9594183827556639,0.7409422191338733,2.03781402555645,12451.0
-0.6550388479724051,-0.2768983201087692,-0.4042753794146536,12452.0
0.7885723449436071,-1.046864964421121,-0.006289259069091203,12453.0
0.17851835839610394,-1.046864964421121,1.283369633609461,12454.0
0.36388482734386973,0.9434699379324127,0.9962364838278805,12455.0
0.009895001113470848,0.1735032936200612,1.2002344395920126,12456.0
0.2934009916187583,1.1147046843093364,0.9618037815676886,12457.0
0.3444610281550118,-0.2768983201087692,0.22843837985496282,12458.0
0.5406702828270163,-0.2768983201087692,0.11927413243829324,12461.0
-0.5772685707748618,-0.2768983201087692,0.41107914556036435,12462.0
0.14001991215468154,0.49306832420358254,0.5094602269675873,12463.0
-1.0260603857056536,1.2630349685159339,0.4260859659875916,12464.0
-0.6550388479724051,-0.2768983201087692,0.03258068649509319,12465.0
1.0253269747615839,-0.2768983201087692,0.018788051001820495,12468.0
-2.151398375083695,2.731277121487407,2.668217837574048,12471.0
-0.21277160734542533,1.1147046843093364,1.7824146915033414,12472.0
-0.28160206843873536,0.7409422191338733,1.3716122054162245,12473.0
-0.6550388479724051,2.1638381959735944,1.8749760756356977,12474.0
0.1530896722358701,-1.046864964421121,0.011984810985581455,12475.0
-0.697428299279993,1.6167819902090863,1.8116987144770575,12476.0
-0.4436804936346096,0.9434699379324127,2.3431326350680846,12477.0
-1.666741683149128,-1.046864964421121,-0.036464544081832986,12478.0
-0.9594183827556639,-1.046864964421121,-0.24183087632819011,12479.0
-0.3061383335384639,0.49306832420358254,1.2252121187771936,12480.0
-0.4436804936346096,1.510908863446225,1.6534622682467743,12481.0
-0.6550388479724051,1.2630349685159339,1.0021082358871836,12483.0
-0.19125570031580894,0.9434699379324127,1.4859364134842283,12484.0
-1.0260603857056536,0.1735032936200612,0.48146151236953527,12488.0
1.4313377327705263,-1.046864964421121,-0.6058072291969359,12489.0
-1.5107170776402215,1.510908863446225,1.6274709842076216,12490.0
-0.07444951208086271,-1.046864964421121,-0.35053178565417586,12491.0
0.2608736474721113,-0.2768983201087692,-0.7991402394124192,12492.0
0.9383071466653319,-0.2768983201087692,-0.39839011672457947,12493.0
-0.697428299279993,1.1147046843093364,0.4483144935322558,12494.0
0.445175056341916,-1.046864964421121,0.3056457750184848,12497.0
-0.5072890349677437,0.1735032936200612,-0.4559747741292731,12498.0
-0.4436804936346096,1.6167819902090863,1.4341482681928772,12500.0
1.4334156297113096,-1.046864964421121,0.8931391268716565,12501.0
0.5553910750944296,0.7409422191338733,1.3266431786789654,12502.0
-0.6150730102039852,-0.2768983201087692,-0.31366373507941697,12504.0
1.1753753746075404,-1.046864964421121,-1.8226251243222944,12506.0
0.7885723449436071,0.1735032936200612,0.48525202132126627,12507.0
-0.35795550258615016,-0.2768983201087692,-0.46683959384863605,12508.0
1.3137744120241468,-1.046864964421121,-1.1197699023436916,12509.0
0.8340244897418808,-0.2768983201087692,0.25768287114847754,12510.0
0.2934009916187583,-0.2768983201087692,-1.3170185734113358,12512.0
0.6693903073076132,-1.046864964421121,-0.12178385830277956,12513.0
1.2706151579238536,-1.046864964421121,0.2858514761048737,12514.0
1.465848657838931,-1.046864964421121,-0.49674115792561946,12515.0
0.41020717985370486,-0.2768983201087692,0.4896976291640987,12516.0
-0.3061383335384639,0.7409422191338733,1.007853985798457,12517.0
-2.6360550670182628,0.7409422191338733,0.8504152115735072,12518.0
0.2718850845891419,-1.046864964421121,-0.5917734762651163,12519.0
0.41911445707406475,0.7409422191338733,1.0489133664525663,12520.0
0.8340244897418808,-1.046864964421121,-0.1384798826584442,12521.0
-0.07444951208086271,-0.2768983201087692,-1.049232505873772,12522.0
-0.5772685707748618,1.6167819902090863,0.7388069526412306,12523.0
-1.0997297021385526,1.2630349685159339,1.4759822867032324,12524.0
-2.6360550670182628,0.1735032936200612,0.49250557112114474,12526.0
0.445175056341916,0.1735032936200612,-0.5734586835115905,12527.0
-1.0997297021385526,0.9434699379324127,0.8007731409795389,12528.0
0.22675898866876867,0.49306832420358254,0.6795184075768514,12530.0
-0.7425543952003661,-1.046864964421121,-1.3951630110146456,12531.0
-0.2578977032657986,-1.046864964421121,-0.5708859115409756,12532.0
0.7727404578833741,-1.046864964421121,0.34032824663866607,12534.0
0.5256328902345255,-0.2768983201087692,0.004149578216818286,12535.0
